cvegeo,ciudad,municipio,cve_mun,calidad,fecha_local,temperature_media,temperature_min,temperature_max,relative_humidity_media,relative_humidity_min,relative_humidity_max,dew_point_media,dew_point_min,dew_point_max,wind_speed_media,wind_speed_min,wind_speed_max,pressure_media,pressure_min,pressure_max,precipitable_water_media,precipitable_water_min,precipitable_water_max,ghi_media,ghi_min,ghi_max,dni_media,dni_min,dni_max,dhi_media,dhi_min,dhi_max,n_horas,wind_direction_media
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-11-17,21.318,15.869,28.237,77.912,51.446,96.41,16.7,15.267,18.68,1.393,1.051,2.188,1000.304,998.324,1001.603,2.887,2.465,3.287,202.772,0.0,747.15,317.006,0.0,909.569,35.402,0.0,104.634,24,159.981
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-11-18,22.018,17.549,28.107,78.623,52.69,95.86,17.581,16.42,18.902,1.708,1.011,2.307,1001.852,999.951,1004.25,3.557,3.367,3.746,196.027,0.0,705.765,294.627,0.0,825.758,41.006,0.0,133.08,24,29.286
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-11-19,23.232,18.824,29.481,79.937,52.912,97.315,18.954,18.323,20.17,2.65,1.214,4.023,996.856,993.253,1001.279,3.463,3.113,3.754,181.726,0.0,645.565,263.404,0.0,761.537,45.794,0.0,159.667,24,159.926
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-11-20,23.949,19.302,31.03,74.615,46.113,95.852,18.274,15.609,19.98,3.196,2.218,4.495,994.1,991.523,1000.293,2.669,2.205,3.057,176.248,0.0,655.955,230.634,0.0,685.445,54.485,0.0,170.931,24,241.165
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-11-21,18.523,14.427,22.139,62.091,43.954,78.613,10.723,8.285,14.95,4.72,3.062,7.052,1006.83,1000.693,1011.178,2.457,2.345,2.579,71.811,0.0,311.605,15.9,0.0,75.49,62.865,0.0,264.59,24,346.558
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-11-22,14.388,12.133,17.855,64.357,40.15,80.173,7.058,3.18,9.028,2.576,1.133,3.538,1009.838,1007.335,1012.651,2.613,2.312,3.091,64.552,0.0,248.791,44.847,0.0,153.505,41.206,0.0,161.081,24,317.797
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-11-23,15.096,11.589,20.724,73.701,49.857,88.422,10.015,8.989,11.431,1.392,1.08,2.088,1004.684,1001.788,1007.042,2.672,2.347,3.117,136.371,0.0,523.536,150.161,0.0,608.394,59.956,0.0,225.496,24,275.076
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-11-24,17.964,12.003,24.691,79.12,53.277,97.264,13.733,11.033,16.921,1.568,0.949,2.44,1003.837,1002.038,1005.141,2.567,2.405,3.022,143.384,0.0,526.13,170.879,0.0,542.295,58.832,0.0,217.201,24,70.025
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-11-25,21.112,17.053,26.681,85.172,62.723,97.713,18.111,16.612,19.724,1.71,1.015,2.567,1000.974,997.86,1003.915,3.03,2.538,3.191,129.272,0.0,465.387,173.182,0.0,517.432,39.076,0.0,124.055,24,98.567
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-11-26,19.786,15.949,24.119,81.141,63.519,97.186,16.037,12.36,18.549,3.013,1.043,4.578,1003.699,998.883,1009.609,2.731,2.441,3.008,76.367,0.0,286.493,62.647,0.0,308.71,47.77,0.0,180.346,24,349.662
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-11-27,14.676,12.363,17.431,66.081,52.943,77.591,7.989,6.329,11.328,3.467,2.704,4.16,1010.534,1008.954,1012.224,3.257,2.886,3.594,36.592,0.0,154.004,3.142,0.0,22.996,35.273,0.0,143.827,24,8.201
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-11-28,14.944,11.537,20.008,67.997,47.865,83.694,8.577,7.11,10.919,2.712,1.571,3.543,1011.652,1009.97,1013.728,2.956,2.856,3.211,86.973,0.0,332.038,83.583,0.0,265.394,47.746,0.0,194.057,24,10.482
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-11-29,17.936,12.58,23.272,82.021,63.333,96.95,14.575,10.713,18.394,2.189,1.176,3.608,1005.235,1000.962,1010.069,3.863,3.13,4.53,64.008,0.0,229.968,30.253,0.0,109.701,50.789,0.0,173.281,24,104.794
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-11-30,22.38,18.057,29.132,82.286,52.967,97.244,18.587,17.512,20.127,2.647,1.416,4.504,995.768,992.604,1000.153,3.354,2.795,4.397,149.726,0.0,560.251,176.377,0.0,577.941,58.602,0.0,205.284,24,179.49
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-01,21.611,18.353,26.537,80.406,53.286,95.832,17.403,15.419,19.417,1.75,1.061,2.773,996.279,994.73,998.077,3.147,2.729,3.609,97.355,0.0,407.174,65.473,0.0,330.972,59.714,0.0,201.396,24,291.597
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-02,20.509,16.563,26.753,74.578,45.723,93.589,15.137,13.374,16.731,2.042,1.123,3.912,1000.119,997.732,1003.519,2.774,2.334,3.05,103.185,0.0,383.358,59.522,0.0,213.392,71.174,0.0,240.433,24,339.444
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-03,18.43,15.471,22.932,66.301,40.832,85.521,11.41,8.611,14.428,1.607,0.876,2.722,1005.008,1003.268,1007.543,2.423,2.333,2.535,76.267,0.0,312.859,25.495,0.0,150.332,62.009,0.0,236.923,24,286.129
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-04,19.172,15.709,24.44,67.972,44.064,87.96,12.612,11.081,15.39,1.274,0.904,1.844,1005.551,1003.494,1007.51,2.538,2.281,2.96,105.178,0.0,398.812,83.181,0.0,331.686,63.855,0.0,239.905,24,21.305
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-05,19.725,16.42,24.263,82.594,61.374,96.153,16.377,15.036,17.896,1.472,0.983,1.955,1008.244,1006.439,1010.192,3.466,2.979,3.764,89.427,0.0,363.916,47.768,0.0,233.116,62.302,0.0,228.431,24,34.296
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-06,19.682,16.7,24.39,82.662,58.814,96.805,16.22,14.84,17.259,2.184,1.366,3.118,1010.557,1009.198,1012.711,3.397,3.223,3.72,104.097,0.0,404.57,110.326,0.0,417.823,49.779,0.0,204.294,24,52.5
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-07,20.027,16.837,23.906,85.154,67.312,96.259,17.249,16.211,18.314,2.384,1.064,3.709,1004.462,1000.482,1008.813,4.046,3.678,4.219,79.21,0.0,300.605,32.876,0.0,181.146,62.849,0.0,236.416,24,143.767
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-08,22.181,17.402,29.158,79.445,48.682,97.373,17.692,16.555,19.481,2.883,2.198,4.018,998.48,995.774,1000.348,2.846,2.599,3.537,182.374,0.0,685.666,303.666,0.0,867.444,33.928,0.0,102.924,24,177.88
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-09,22.976,18.338,29.723,76.763,50.387,96.134,17.749,15.694,18.992,2.457,1.644,4.532,1000.151,997.866,1005.951,2.77,2.523,3.138,174.555,0.0,674.622,266.842,0.0,814.719,43.001,0.0,131.469,24,171.846
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-10,15.425,11.148,19.509,44.967,24.171,71.113,2.489,-2.262,12.823,4.328,0.942,6.443,1011.535,1007.098,1015.336,1.435,0.929,2.838,187.371,0.0,705.1,310.922,0.0,927.432,35.8,0.0,120.163,24,4.041
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-11,14.195,9.122,20.578,54.672,30.704,80.488,4.478,1.596,9.883,1.641,0.952,2.478,1008.335,1006.031,1010.347,1.616,0.992,2.405,123.917,0.0,479.989,93.599,0.0,339.788,76.447,0.0,283.825,24,164.677
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-12,17.259,11.96,22.453,77.988,57.556,94.516,13.038,10.117,16.548,2.158,1.075,3.583,1008.809,1007.3,1010.951,3.129,2.462,3.671,48.242,0.0,179.606,15.815,0.0,134.74,42.869,0.0,161.016,24,138.632
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-13,19.499,17.004,22.648,88.957,74.079,95.766,17.523,16.277,18.533,2.368,1.664,3.489,1008.69,1007.412,1010.417,3.785,3.65,4.021,66.904,0.0,265.539,15.964,0.0,78.576,57.762,0.0,225.336,24,107.881
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-14,20.28,18.227,23.77,90.49,75.517,97.828,18.552,17.733,19.315,2.401,1.502,3.551,1007.688,1005.751,1010.142,4.168,3.777,4.399,39.796,0.0,173.465,11.15,0.0,85.939,34.446,0.0,136.446,24,70.462
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-15,20.848,17.125,26.18,83.942,59.555,97.341,17.699,16.597,18.462,1.919,1.207,2.692,1004.748,1002.33,1006.239,3.4,3.253,3.737,146.994,0.0,561.468,204.226,0.0,695.086,46.104,0.0,177.417,24,19.993
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-16,17.884,12.217,22.886,71.086,40.32,96.734,11.781,7.362,17.715,3.682,1.778,5.72,1007.315,1005.59,1009.254,1.928,0.847,3.219,164.784,0.0,615.948,248.966,0.0,771.388,45.604,0.0,163.145,24,339.867
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-17,15.705,9.55,23.967,58.847,30.869,78.442,6.653,4.912,9.041,1.62,1.14,2.202,1005.998,1002.735,1008.486,0.839,0.74,1.048,197.404,0.0,736.528,356.11,0.0,984.449,28.171,0.0,82.276,24,301.026
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-18,16.67,11.448,24.273,64.425,35.175,81.722,9.062,7.317,11.219,1.324,0.91,2.192,1007.399,1005.385,1009.245,1.212,1.066,1.339,185.038,0.0,709.864,290.931,0.0,911.38,39.727,0.0,139.889,24,165.758
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-19,16.476,11.543,22.081,72.813,46.958,90.331,11.019,9.861,13.114,1.923,1.007,3.484,1007.517,1005.7,1009.697,1.524,1.242,2.062,152.632,0.0,587.312,177.784,0.0,624.488,61.535,0.0,222.167,24,170.702
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-20,17.966,12.53,23.994,77.854,51.059,96.371,13.509,11.939,15.675,2.38,1.384,4.192,1005.672,1004.02,1007.296,2.362,2.079,2.76,151.573,0.0,627.064,173.364,0.0,666.208,64.286,0.0,213.227,24,152.731
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-21,19.998,16.032,25.171,81.383,56.53,96.551,16.323,15.069,17.933,2.069,1.328,3.254,1006.248,1004.529,1008.265,3.308,2.817,3.802,119.362,0.0,436.914,93.75,0.0,334.395,71.623,0.0,269.536,24,134.941
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-22,20.546,17.867,24.916,84.631,61.246,97.371,17.583,16.708,18.345,1.374,0.909,1.776,1005.641,1004.052,1007.418,3.802,3.56,3.929,91.085,0.0,377.282,44.909,0.0,174.079,67.943,0.0,280.026,24,128.148
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-23,19.913,17.688,23.214,87.647,70.463,97.467,17.595,16.956,18.35,1.913,1.254,2.766,1001.667,998.64,1004.965,3.587,3.472,3.786,67.646,0.0,261.517,24.856,0.0,103.437,54.01,0.0,202.415,24,146.037
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-24,21.483,17.112,28.409,74.521,42.608,97.532,15.886,13.332,18.096,2.603,1.529,4.329,997.411,995.428,1000.406,2.63,1.833,3.471,170.399,0.0,648.987,255.443,0.0,834.511,45.06,0.0,158.299,24,296.133
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-25,17.314,14.286,22.007,69.326,46.774,85.083,11.143,9.085,13.415,2.331,1.291,3.502,1003.333,1000.704,1005.235,2.436,1.853,2.853,124.882,0.0,510.205,99.732,0.0,449.613,71.739,0.0,288.257,24,15.213
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-26,15.657,12.917,19.622,75.09,57.122,86.635,11.02,10.22,12.541,1.348,0.961,1.894,1002.579,999.801,1004.956,2.387,2.13,2.604,56.505,0.0,230.385,10.519,0.0,54.688,51.325,0.0,201.416,24,349.733
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-27,16.405,12.453,22.958,73.881,46.909,90.098,10.9,9.621,11.99,2.227,1.39,3.032,1002.968,1001.19,1004.994,2.046,1.798,2.225,129.797,0.0,531.326,173.189,0.0,638.213,44.355,0.0,158.639,24,2.119
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-28,15.176,9.762,21.721,69.199,39.959,91.13,8.729,6.77,10.91,1.932,1.251,2.499,1005.956,1004.298,1007.941,1.623,1.525,1.836,174.293,0.0,699.128,272.642,0.0,886.176,40.839,0.0,136.792,24,16.183
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-29,14.757,10.578,19.97,69.706,46.174,91.332,8.705,7.2,9.95,2.006,0.763,3.136,1009.855,1007.695,1011.76,1.779,1.359,2.015,104.892,0.0,389.466,116.573,0.0,460.961,51.004,0.0,202.194,24,16.72
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-30,14.952,8.716,22.851,68.266,34.216,91.244,7.966,5.545,11.314,1.682,1.3,2.181,1009.445,1006.635,1012.274,1.289,1.251,1.461,180.328,0.0,670.143,295.595,0.0,869.315,38.649,0.0,131.144,24,212.64
TAM,Tamaulipas urbano,Reynosa,032,alta,2023-12-31,17.724,11.783,25.083,79.309,49.554,97.396,13.311,11.335,16.133,2.796,1.814,4.244,1004.94,1001.764,1007.959,1.761,1.508,1.986,171.264,0.0,644.34,245.122,0.0,754.318,52.326,0.0,194.296,24,176.178
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-01,19.411,15.648,24.754,80.865,57.316,95.736,15.593,14.679,16.287,1.911,1.136,2.558,1006.487,1004.463,1008.298,2.299,2.005,2.815,133.206,0.0,510.965,110.905,0.0,365.83,77.292,0.0,298.08,24,137.821
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-02,19.243,16.138,23.809,84.357,63.285,96.772,16.278,15.378,17.163,2.329,1.268,3.764,1003.865,1000.511,1007.306,3.03,2.834,3.31,82.275,0.0,299.05,38.764,0.0,170.095,62.994,0.0,239.286,24,141.361
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-03,16.28,11.206,21.53,75.05,45.559,96.585,11.175,8.428,16.429,3.536,1.397,5.431,1005.127,1002.803,1006.983,1.941,1.465,2.949,158.858,0.0,637.077,227.499,0.0,731.361,46.203,0.0,155.978,24,354.704
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-04,15.768,9.938,22.398,77.775,49.858,94.753,11.284,8.89,15.243,2.18,1.352,3.81,1001.941,997.536,1006.359,2.054,1.706,2.598,109.653,0.0,508.091,124.023,0.0,523.455,51.64,0.0,290.783,24,104.619
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-05,17.807,13.918,24.073,72.319,40.656,95.202,11.787,8.467,15.374,2.911,1.304,4.519,997.797,995.959,999.832,1.986,1.493,2.61,168.156,0.0,674.617,253.293,0.0,870.643,43.813,0.0,177.312,24,340.722
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-06,16.95,11.823,24.684,68.42,34.962,91.296,9.942,7.403,11.52,1.569,1.086,2.394,1000.41,997.612,1004.45,1.654,1.556,1.791,171.945,0.0,686.533,233.623,0.0,832.672,51.302,0.0,167.772,24,320.053
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-07,17.64,13.085,22.417,75.238,53.737,88.283,12.774,10.897,16.204,3.035,1.272,5.128,1002.632,997.154,1006.219,2.471,1.621,3.41,75.474,0.0,291.017,37.545,0.0,163.773,55.712,0.0,209.543,24,105.066
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-08,21.677,16.122,29.427,65.721,36.347,94.915,13.492,5.554,17.003,4.842,3.78,5.658,992.749,988.402,997.633,2.143,1.232,3.317,175.484,0.0,655.176,251.225,0.0,755.941,50.419,0.0,160.951,24,233.139
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-09,14.912,10.492,21.109,37.953,20.954,59.337,-0.404,-3.238,3.17,3.927,1.424,6.326,1002.388,998.772,1006.17,0.8,0.683,1.092,178.131,0.0,668.431,247.967,0.0,776.695,54.682,0.0,196.615,24,356.614
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-10,16.467,9.201,25.137,63.532,38.498,89.396,8.499,3.11,13.395,2.672,1.666,4.991,998.073,994.914,1001.55,1.512,1.022,1.794,156.518,0.0,607.026,158.753,0.0,573.404,74.761,0.0,256.885,24,178.196
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-11,19.979,14.076,28.309,70.048,35.019,90.153,12.845,8.994,15.615,2.609,1.526,3.798,993.683,990.83,996.574,1.614,1.379,1.953,149.47,0.0,563.987,170.298,0.0,542.614,62.262,0.0,205.376,24,190.423
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-12,17.269,11.698,22.978,45.272,17.247,83.745,3.144,-4.317,14.649,4.403,1.521,8.251,999.39,991.218,1003.517,0.92,0.714,1.36,169.491,0.0,631.131,192.963,0.0,662.06,71.026,0.0,275.041,24,350.574
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-13,15.98,10.432,23.111,62.183,37.071,89.662,7.855,4.602,12.048,2.044,1.334,3.352,1002.848,1000.318,1004.677,1.57,1.161,1.799,157.205,0.0,584.201,161.272,0.0,536.659,74.276,0.0,271.356,24,123.109
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-14,17.825,12.141,25.414,75.209,46.038,92.278,12.512,10.645,14.654,2.204,1.208,3.376,1001.546,998.435,1004.232,1.734,1.451,2.134,176.483,0.0,658.946,251.609,0.0,699.697,51.779,0.0,195.677,24,149.92
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-15,11.351,5.872,15.902,75.331,53.759,91.721,6.53,3.192,12.733,3.946,2.644,5.022,1003.59,1000.084,1007.756,1.979,1.693,2.183,141.592,0.0,492.472,172.023,0.0,542.495,58.261,0.0,218.816,24,0.571
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-16,4.653,1.296,9.07,56.133,36.273,80.932,-4.035,-6.887,2.087,4.72,2.184,6.487,1012.81,1008.334,1015.487,1.384,1.181,1.695,131.79,0.0,486.434,170.782,0.0,458.433,51.204,0.0,185.321,24,359.858
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-17,6.783,0.852,13.278,57.333,37.759,76.265,-1.67,-5.601,3.409,1.73,1.129,2.225,1010.006,1005.325,1014.271,1.424,1.207,1.564,134.163,0.0,476.042,116.435,0.0,360.528,78.131,0.0,279.862,24,150.117
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-18,14.357,7.452,22.189,68.386,48.022,81.998,7.79,3.483,12.058,1.288,0.76,2.158,1002.31,1000.109,1004.89,1.728,1.568,1.797,160.452,0.0,616.919,146.311,0.0,560.497,78.183,0.0,268.988,24,201.139
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-19,15.92,11.057,21.41,69.092,47.547,86.008,9.433,6.28,11.59,3.32,0.762,4.945,1008.329,1002.808,1013.206,2.031,1.786,2.178,126.364,0.0,452.264,124.399,0.0,473.655,61.828,0.0,202.284,24,16.215
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-20,9.898,7.043,12.806,68.644,56.748,83.17,3.923,0.674,7.007,3.738,2.553,4.449,1014.119,1012.909,1016.643,2.492,2.092,3.092,103.149,0.0,375.753,110.124,0.0,344.825,49.035,0.0,185.699,24,18.446
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-21,13.021,9.925,17.531,85.423,73.622,95.81,10.457,7.284,13.307,2.007,1.515,2.382,1008.739,1005.659,1012.695,3.548,2.98,4.121,86.726,0.0,322.409,78.794,0.0,251.96,49.032,0.0,176.448,24,67.175
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-22,17.217,11.254,24.239,85.04,62.556,97.135,14.305,10.221,17.7,2.52,1.173,4.89,1002.2,998.872,1005.639,3.784,3.307,4.215,161.215,0.0,671.527,180.446,0.0,692.961,60.325,0.0,200.062,24,182.548
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-23,20.947,17.507,26.232,84.321,59.513,97.474,17.688,16.859,18.519,2.164,1.104,3.353,999.234,996.866,1000.909,3.801,3.612,4.053,104.548,0.0,432.876,81.192,0.0,331.738,57.583,0.0,200.333,24,165.085
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-24,20.968,17.779,26.209,85.228,63.483,97.563,17.912,16.74,18.939,2.212,1.356,2.976,999.644,997.641,1002.1,3.773,3.501,4.049,91.639,0.0,362.444,59.928,0.0,232.093,57.623,0.0,207.468,24,167.198
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-25,19.797,15.938,25.91,78.692,51.556,96.934,15.39,14.64,16.448,2.29,1.164,3.106,1002.715,1000.919,1004.946,3.253,3.092,3.585,169.099,0.0,655.3,209.091,0.0,713.205,56.769,0.0,201.198,24,28.563
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-26,20.93,15.466,28.423,80.889,51.7,98.341,16.746,15.176,18.349,1.802,1.058,2.977,1000.513,997.095,1003.151,2.97,2.529,3.434,181.057,0.0,726.841,240.568,0.0,845.691,49.945,0.0,168.354,24,125.565
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-27,18.535,13.289,23.979,70.005,38.406,97.727,12.025,7.705,17.282,3.928,1.379,6.44,1008.218,1003.426,1012.915,2.182,1.517,2.974,187.073,0.0,691.781,247.245,0.0,759.01,54.942,0.0,189.42,24,349.16
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-28,15.785,10.431,23.154,62.269,32.113,86.041,7.406,5.193,9.442,2.337,1.378,3.634,1014.052,1011.629,1016.472,1.459,1.407,1.522,206.466,0.0,754.753,305.367,0.0,899.207,42.923,0.0,130.968,24,17.804
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-29,15.733,10.045,22.628,62.992,32.537,90.033,7.543,4.805,9.765,1.595,1.081,2.167,1011.97,1009.6,1014.669,1.456,1.353,1.74,216.149,0.0,790.747,319.366,0.0,933.434,41.46,0.0,116.555,24,101.493
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-30,16.601,13.117,22.229,67.228,39.965,86.038,9.841,7.665,11.773,1.296,0.772,2.075,1008.77,1006.844,1010.452,1.917,1.784,2.06,159.66,0.0,595.114,139.564,0.0,493.865,84.729,0.0,305.011,24,100.747
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-01-31,18.058,13.095,24.305,72.733,45.27,92.03,12.388,11.382,14.595,1.755,0.907,2.944,1007.493,1005.355,1009.259,2.332,2.073,2.92,160.869,0.0,568.583,119.351,0.0,445.664,92.052,0.0,326.753,24,116.946
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-01,20.178,15.91,26.511,75.81,49.279,94.108,15.136,14.538,16.599,3.044,1.326,4.474,1003.053,999.669,1006.947,3.152,3.005,3.252,165.909,0.0,608.215,186.894,0.0,588.588,65.005,0.0,238.845,24,156.641
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-02,22.164,16.793,29.635,75.457,44.126,95.807,16.545,15.01,18.535,3.509,2.755,4.691,994.617,990.584,999.122,3.132,2.917,3.481,206.21,0.0,756.691,290.473,0.0,880.4,44.292,0.0,127.786,24,162.938
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-03,21.825,16.294,28.927,63.847,31.216,92.972,12.909,7.786,18.356,3.407,1.589,6.177,990.886,988.984,992.359,1.883,1.36,3.454,228.057,0.0,815.559,363.051,0.0,976.074,31.752,0.0,90.334,24,271.609
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-04,19.546,13.519,27.612,43.607,17.35,78.175,4.235,-0.819,11.17,3.96,1.704,6.664,995.676,992.505,999.685,0.998,0.801,1.378,236.243,0.0,841.585,381.986,0.0,1014.456,30.169,0.0,84.974,24,314.793
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-05,17.001,11.991,23.826,49.482,30.062,74.509,5.286,3.436,8.58,3.76,1.586,6.273,1003.659,999.968,1006.578,1.148,0.98,1.335,232.357,0.0,833.748,361.663,0.0,986.515,35.766,0.0,130.434,24,345.952
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-06,16.445,10.358,23.986,62.824,32.488,87.412,8.084,5.977,11.431,1.907,1.579,2.5,1005.856,1003.504,1008.198,1.286,1.253,1.319,234.192,0.0,832.942,362.323,0.0,972.356,35.164,0.0,96.91,24,62.585
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-07,18.9,12.058,26.181,69.799,40.437,92.989,11.932,10.231,15.218,4.012,1.862,5.986,1000.608,997.052,1004.303,1.421,1.259,1.823,199.715,0.0,695.023,235.536,0.0,631.475,70.398,0.0,232.993,24,160.531
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-08,21.236,16.485,27.601,73.367,46.675,94.097,15.303,14.251,17.644,2.536,1.585,3.809,999.283,997.218,1001.784,2.297,1.871,2.847,188.517,0.0,707.251,190.415,0.0,689.502,72.465,0.0,229.122,24,147.728
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-09,22.383,17.196,29.133,75.761,46.523,96.603,16.925,15.006,18.959,2.765,1.81,4.195,998.524,995.286,1001.648,2.69,2.535,3.05,184.191,0.0,668.975,175.971,0.0,624.685,80.063,0.0,284.928,24,155.153
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-10,22.885,18.813,28.915,76.565,47.767,97.744,17.396,14.799,18.995,2.352,1.422,3.314,995.714,992.644,998.562,2.916,2.684,3.208,128.622,0.0,467.25,111.277,0.0,337.019,63.184,0.0,213.118,24,165.887
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-11,21.762,16.139,28.827,55.016,23.746,90.67,9.889,4.354,17.984,3.623,1.701,5.422,994.091,991.574,1000.648,1.742,1.332,2.845,141.05,0.0,563.049,118.255,0.0,374.606,76.422,0.0,286.436,24,306.608
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-12,15.771,11.886,21.211,46.289,25.68,61.072,3.361,0.223,7.297,4.034,1.023,6.648,1005.543,1001.39,1007.906,1.155,1.02,1.505,192.186,0.0,742.978,221.03,0.0,729.595,64.867,0.0,217.813,24,358.71
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-13,17.123,12.014,23.402,54.578,33.563,76.852,7.122,4.974,11.967,2.434,1.019,3.845,1006.396,1003.406,1009.137,2.045,1.317,2.905,161.549,0.0,669.624,128.367,0.0,517.431,82.325,0.0,298.462,24,138.222
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-14,20.077,15.8,25.657,74.625,52.193,94.802,14.911,12.295,17.629,3.011,1.815,4.393,1004.351,1001.714,1005.931,3.456,2.993,3.731,96.091,0.0,342.506,48.274,0.0,267.34,66.208,0.0,244.129,24,136.289
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-15,20.928,17.617,25.367,84.078,62.386,96.348,17.776,16.933,18.771,1.861,0.994,2.576,1004.682,1003.62,1006.45,3.911,3.559,4.452,78.168,0.0,310.943,12.527,0.0,53.152,69.999,0.0,276.346,24,124.365
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-16,20.376,18.505,23.421,87.717,69.828,97.209,18.072,17.28,18.699,1.279,0.977,1.734,1000.794,998.291,1003.481,4.483,4.411,4.53,59.376,0.0,239.952,8.643,0.0,50.5,55.388,0.0,223.241,24,77.137
