nodo_id,region
3432,Valle de San Fernando
3433,Valle de San Fernando
3434,Valle de San Fernando
3435,Valle de San Fernando
3436,Valle de San Fernando
3437,Valle de San Fernando
3438,Valle de San Fernando
3439,Valle de San Fernando
3440,Valle de San Fernando
3441,Valle de San Fernando
3442,Fronteriza
3443,Fronteriza
3444,Fronteriza
3445,Fronteriza
3446,Fronteriza
3447,Fronteriza
3448,Fronteriza
3449,Fronteriza
3450,Fronteriza
3451,Fronteriza
3452,Fronteriza
3453,Valle de San Fernando
3454,Valle de San Fernando
3455,Valle de San Fernando
3456,Valle de San Fernando
3457,Valle de San Fernando
3458,Valle de San Fernando
3459,Valle de San Fernando
3460,Valle de San Fernando
3461,Valle de San Fernando
3462,Valle de San Fernando
3463,Valle de San Fernando
3464,Valle de San Fernando
3465,Valle de San Fernando
3466,Fronteriza
3467,Fronteriza
3468,Fronteriza
3469,Fronteriza
3470,Fronteriza
3471,Fronteriza
3472,Fronteriza
3473,Fronteriza
3474,Fronteriza
3475,Fronteriza
3476,Fronteriza
3477,Fronteriza
3478,Fronteriza
3479,Fronteriza
3480,Fronteriza
3481,Valle de San Fernando
3482,Valle de San Fernando
3483,Valle de San Fernando
3484,Valle de San Fernando
3485,Valle de San Fernando
3486,Fronteriza
3487,Fronteriza
3488,Fronteriza
3489,Fronteriza
3490,Fronteriza
3491,Fronteriza
3492,Fronteriza
3493,Fronteriza
3494,Fronteriza
3495,Fronteriza
3496,Fronteriza
3497,Fronteriza
3498,Fronteriza
3499,Fronteriza
3500,Fronteriza
3501,Fronteriza
3502,Fronteriza
3503,Fronteriza
3504,Fronteriza
3505,Fronteriza
3506,Fronteriza
3507,Fronteriza
3508,Fronteriza
3509,Fronteriza
3510,Fronteriza
3511,Fronteriza
3512,Valle de San Fernando
3513,Valle de San Fernando
3514,Fronteriza
3515,Fronteriza
3516,Valle de San Fernando
3517,Fronteriza
3518,Fronteriza
3519,Fronteriza
3520,Fronteriza
3521,Fronteriza
3522,Fronteriza
3523,Fronteriza
3524,Fronteriza
3525,Fronteriza
3526,Fronteriza
3527,Fronteriza
3528,Fronteriza
3529,Fronteriza
3530,Fronteriza
3531,Fronteriza
3532,Fronteriza
3533,Fronteriza
3534,Fronteriza
3535,Fronteriza
3536,Fronteriza
3537,Fronteriza
3538,Fronteriza
3539,Fronteriza
3540,Fronteriza
3541,Fronteriza
3542,Fronteriza
3543,Fronteriza
3544,Fronteriza
3545,Fronteriza
3546,Fronteriza
3547,Fronteriza
3548,Fronteriza
3549,Fronteriza
3550,Fronteriza
3551,Fronteriza
3552,Fronteriza
3553,Fronteriza
3554,Fronteriza
3555,Fronteriza
3556,Fronteriza
3557,Fronteriza
3558,Fronteriza
3559,Fronteriza
3560,Fronteriza
3561,Fronteriza
3562,Fronteriza
3563,Fronteriza
3564,Fronteriza
3565,Fronteriza
3566,Fronteriza
3567,Fronteriza
3568,Fronteriza
3569,Fronteriza
3570,Fronteriza
3571,Fronteriza
3572,Fronteriza
3573,Fronteriza
3574,Fronteriza
3575,Fronteriza
3576,Fronteriza
3577,Fronteriza
3578,Fronteriza
3579,Fronteriza
3580,Fronteriza
3581,Fronteriza
3582,Fronteriza
3583,Fronteriza
3584,Fronteriza
3585,Fronteriza
3586,Fronteriza
3587,Fronteriza
3588,Fronteriza
3589,Fronteriza
3590,Fronteriza
3591,Fronteriza
3592,Fronteriza
3593,Fronteriza
3594,Fronteriza
3595,Fronteriza
3596,Fronteriza
3597,Fronteriza
3598,Fronteriza
3599,Fronteriza
3600,Fronteriza
3601,Fronteriza
3602,Fronteriza
3603,Fronteriza
3604,Fronteriza
3605,Fronteriza
3606,Fronteriza
3607,Fronteriza
3608,Fronteriza
3609,Fronteriza
3610,Fronteriza
3611,Fronteriza
3612,Fronteriza
3613,Fronteriza
3614,Fronteriza
3615,Fronteriza
3616,Fronteriza
3617,Fronteriza
3618,Fronteriza
3619,Fronteriza
3620,Fronteriza
3621,Fronteriza
3622,Fronteriza
3623,Fronteriza
3624,Fronteriza
3625,Fronteriza
3626,Fronteriza
3627,Fronteriza
3628,Fronteriza
3629,Fronteriza
3630,Fronteriza
3631,Fronteriza
3632,Fronteriza
3633,Fronteriza
3634,Fronteriza
3635,Fronteriza
3636,Fronteriza
3637,Fronteriza
3638,Fronteriza
3639,Fronteriza
3640,Fronteriza
3641,Fronteriza
3642,Fronteriza
3643,Fronteriza
3644,Fronteriza
3645,Fronteriza
3646,Fronteriza
3647,Fronteriza
3648,Fronteriza
3649,Fronteriza
3650,Fronteriza
3651,Fronteriza
3652,Fronteriza
3653,Fronteriza
3654,Fronteriza
3655,Fronteriza
3656,Fronteriza
3657,Fronteriza
3658,Fronteriza
3659,Fronteriza
3660,Fronteriza
3661,Fronteriza
3662,Fronteriza
3663,Fronteriza
3664,Fronteriza
3665,Fronteriza
3666,Fronteriza
3667,Fronteriza
3668,Fronteriza
3669,Fronteriza
3670,Fronteriza
3671,Fronteriza
3672,Fronteriza
3673,Fronteriza
3674,Fronteriza
3675,Fronteriza
3676,Fronteriza
3677,Fronteriza
3678,Fronteriza
3679,Fronteriza
3680,Fronteriza
3681,Fronteriza
3682,Fronteriza
3683,Fronteriza
3684,Fronteriza
3685,Fronteriza
3686,Fronteriza
3687,Fronteriza
3688,Fronteriza
3689,Fronteriza
3690,Fronteriza
3691,Fronteriza
3692,Fronteriza
3693,Fronteriza
3694,Fronteriza
3695,Fronteriza
3696,Fronteriza
3697,Fronteriza
3698,Fronteriza
3699,Fronteriza
3700,Fronteriza
3701,Fronteriza
3702,Fronteriza
3703,Fronteriza
3704,Fronteriza
3705,Fronteriza
3706,Fronteriza
3707,Fronteriza
3708,Fronteriza
3709,Fronteriza
3710,Fronteriza
3711,Fronteriza
3712,Fronteriza
3713,Fronteriza
3714,Fronteriza
3715,Fronteriza
3716,Fronteriza
3717,Fronteriza
3718,Fronteriza
3719,Fronteriza
3720,Fronteriza
3721,Fronteriza
3722,Fronteriza
3723,Fronteriza
3724,Fronteriza
3725,Fronteriza
3726,Fronteriza
3727,Fronteriza
3728,Fronteriza
3729,Fronteriza
3730,Fronteriza
3731,Fronteriza
3732,Fronteriza
3733,Fronteriza
3734,Fronteriza
3735,Fronteriza
3736,Fronteriza
3737,Fronteriza
3738,Fronteriza
3739,Fronteriza
3740,Fronteriza
3741,Fronteriza
3742,Fronteriza
3743,Fronteriza
3744,Fronteriza
3745,Fronteriza
3746,Fronteriza
3747,Fronteriza
3748,Fronteriza
3749,Fronteriza
3750,Fronteriza
3751,Fronteriza
3752,Fronteriza
3753,Fronteriza
3754,Fronteriza
3755,Fronteriza
3756,Fronteriza
3757,Fronteriza
3758,Fronteriza
3759,Fronteriza
3760,Fronteriza
3761,Fronteriza
3762,Fronteriza
3763,Fronteriza
3764,Fronteriza
3765,Fronteriza
3766,Fronteriza
3767,Fronteriza
3768,Fronteriza
3769,Fronteriza
3770,Fronteriza
3771,Fronteriza
3772,Fronteriza
3773,Fronteriza
3774,Fronteriza
3775,Fronteriza
3776,Fronteriza
3777,Fronteriza
3778,Fronteriza
3779,Fronteriza
3780,Fronteriza
3781,Fronteriza
3782,Fronteriza
3783,Fronteriza
3784,Fronteriza
3785,Fronteriza
3786,Fronteriza
3787,Fronteriza
3788,Fronteriza
3789,Fronteriza
3790,Fronteriza
3791,Fronteriza
3792,Fronteriza
3793,Fronteriza
3794,Fronteriza
3795,Fronteriza
3796,Fronteriza
3797,Fronteriza
3798,Fronteriza
3799,Fronteriza
3800,Fronteriza
3801,Fronteriza
3802,Fronteriza
3803,Fronteriza
3804,Fronteriza
3805,Fronteriza
3806,Fronteriza
3807,Fronteriza
3808,Fronteriza
3809,Fronteriza
3810,Fronteriza
3811,Fronteriza
3812,Fronteriza
3813,Fronteriza
3814,Fronteriza
3815,Fronteriza
3816,Fronteriza
3817,Fronteriza
3818,Fronteriza
3819,Fronteriza
3820,Fronteriza
3821,Fronteriza
3822,Fronteriza
3823,Fronteriza
3824,Fronteriza
3825,Fronteriza
3826,Fronteriza
3827,Fronteriza
3828,Fronteriza
3829,Fronteriza
3830,Fronteriza
3831,Fronteriza
3832,Fronteriza
3833,Fronteriza
3834,Fronteriza
3835,Fronteriza
3836,Fronteriza
3837,Fronteriza
3838,Fronteriza
3839,Fronteriza
3840,Fronteriza
3841,Fronteriza
3842,Fronteriza
3843,Fronteriza
3844,Fronteriza
3845,Fronteriza
3846,Fronteriza
3847,Fronteriza
3848,Fronteriza
3849,Fronteriza
3850,Fronteriza
3851,Fronteriza
3852,Fronteriza
3853,Fronteriza
3854,Fronteriza
3855,Fronteriza
3856,Fronteriza
3857,Fronteriza
3858,Fronteriza
3859,Fronteriza
3860,Fronteriza
3861,Fronteriza
3862,Fronteriza
3863,Fronteriza
3864,Fronteriza
3865,Fronteriza
3866,Fronteriza
3867,Fronteriza
3868,Fronteriza
3869,Fronteriza
3870,Fronteriza
3871,Fronteriza
3872,Fronteriza
3873,Fronteriza
3874,Fronteriza
3875,Fronteriza
3876,Fronteriza
3877,Fronteriza
3878,Fronteriza
3879,Fronteriza
3880,Fronteriza
3881,Fronteriza
3882,Fronteriza
3883,Fronteriza
3884,Fronteriza
3885,Fronteriza
3886,Fronteriza
3887,Fronteriza
3888,Fronteriza
3889,Fronteriza
3890,Fronteriza
3891,Fronteriza
3892,Fronteriza
3893,Fronteriza
3894,Fronteriza
3895,Fronteriza
3896,Fronteriza
3897,Fronteriza
3898,Fronteriza
3899,Fronteriza
3900,Fronteriza
3901,Fronteriza
3902,Fronteriza
3903,Fronteriza
3904,Fronteriza
3905,Fronteriza
3906,Fronteriza
3907,Fronteriza
3908,Fronteriza
3909,Fronteriza
3910,Fronteriza
3911,Fronteriza
3912,Fronteriza
3913,Fronteriza
3914,Fronteriza
3915,Fronteriza
3916,Fronteriza
3917,Fronteriza
3918,Fronteriza
3919,Fronteriza
3920,Fronteriza
3921,Fronteriza
3922,Fronteriza
3923,Fronteriza
3924,Fronteriza
3925,Fronteriza
3926,Fronteriza
3927,Fronteriza
3928,Fronteriza
3929,Fronteriza
3930,Fronteriza
3931,Fronteriza
3932,Fronteriza
3933,Fronteriza
3934,Fronteriza
3935,Fronteriza
3936,Fronteriza
3937,Fronteriza
3938,Fronteriza
3939,Fronteriza
3940,Fronteriza
3941,Fronteriza
3942,Fronteriza
3943,Fronteriza
3944,Fronteriza
3945,Fronteriza
3946,Fronteriza
3947,Fronteriza
3948,Fronteriza
3949,Fronteriza
3950,Fronteriza
3951,Fronteriza
3952,Fronteriza
3953,Fronteriza
3954,Fronteriza
3955,Fronteriza
3956,Fronteriza
3957,Fronteriza
3958,Fronteriza
3959,Fronteriza
3960,Fronteriza
3961,Fronteriza
3962,Fronteriza
3963,Fronteriza
3964,Fronteriza
3965,Fronteriza
3966,Fronteriza
3967,Fronteriza
3968,Fronteriza
3969,Fronteriza
3970,Fronteriza
3971,Fronteriza
3972,Fronteriza
3973,Fronteriza
3974,Fronteriza
3975,Fronteriza
3976,Fronteriza
3977,Fronteriza
3978,Fronteriza
3979,Fronteriza
3980,Fronteriza
3981,Fronteriza
3982,Fronteriza
3983,Fronteriza
3984,Fronteriza
3985,Fronteriza
3986,Fronteriza
3987,Fronteriza
3988,Fronteriza
3989,Fronteriza
3990,Fronteriza
3991,Fronteriza
3992,Fronteriza
3993,Fronteriza
3994,Fronteriza
3995,Fronteriza
3996,Fronteriza
3997,Fronteriza
3998,Fronteriza
3999,Fronteriza
4000,Fronteriza
4001,Fronteriza
4002,Fronteriza
4003,Fronteriza
4004,Fronteriza
4005,Fronteriza
4006,Fronteriza
4007,Fronteriza
4008,Fronteriza
4009,Fronteriza
4010,Fronteriza
4011,Fronteriza
4012,Fronteriza
4013,Fronteriza
4014,Fronteriza
4015,Fronteriza
4016,Fronteriza
4017,Fronteriza
4018,Fronteriza
4019,Fronteriza
4020,Fronteriza
4021,Fronteriza
4022,Fronteriza
4023,Fronteriza
4024,Fronteriza
4025,Fronteriza
4026,Fronteriza
4027,Fronteriza
4028,Fronteriza
4029,Fronteriza
4030,Fronteriza
4031,Fronteriza
4032,Fronteriza
4033,Fronteriza
4034,Fronteriza
4035,Fronteriza
4036,Fronteriza
4037,Fronteriza
4038,Fronteriza
4039,Fronteriza
4040,Fronteriza
4041,Fronteriza
4042,Fronteriza
4043,Fronteriza
4044,Fronteriza
4045,Fronteriza
4046,Fronteriza
4047,Fronteriza
4048,Fronteriza
4049,Fronteriza
4050,Fronteriza
4051,Fronteriza
4052,Fronteriza
4053,Fronteriza
4054,Fronteriza
4055,Fronteriza
4056,Fronteriza
4057,Fronteriza
4058,Fronteriza
4059,Fronteriza
4060,Fronteriza
4061,Fronteriza
4062,Fronteriza
4063,Fronteriza
4064,Fronteriza
4065,Fronteriza
4066,Fronteriza
4067,Fronteriza
4068,Fronteriza
4069,Fronteriza
4070,Fronteriza
4071,Fronteriza
4072,Fronteriza
4073,Fronteriza
4074,Fronteriza
4075,Fronteriza
4076,Fronteriza
4077,Fronteriza
4078,Fronteriza
4079,Fronteriza
4080,Fronteriza
4081,Fronteriza
4082,Fronteriza
4083,Fronteriza
4084,Fronteriza
4085,Fronteriza
4086,Fronteriza
4087,Fronteriza
4088,Fronteriza
4089,Fronteriza
4090,Fronteriza
4091,Fronteriza
4092,Fronteriza
4093,Fronteriza
4094,Fronteriza
4095,Fronteriza
4096,Fronteriza
4097,Fronteriza
4098,Fronteriza
4099,Fronteriza
4100,Fronteriza
4101,Fronteriza
4102,Fronteriza
4103,Fronteriza
4104,Fronteriza
4105,Fronteriza
4106,Fronteriza
4107,Fronteriza
4108,Fronteriza
4109,Fronteriza
4110,Fronteriza
4111,Fronteriza
4112,Fronteriza
4113,Fronteriza
4114,Fronteriza
4115,Fronteriza
4116,Fronteriza
4117,Fronteriza
4118,Fronteriza
4119,Fronteriza
4120,Fronteriza
4121,Fronteriza
4122,Fronteriza
4123,Fronteriza
4124,Fronteriza
4125,Fronteriza
4126,Fronteriza
4127,Fronteriza
4128,Fronteriza
4129,Fronteriza
4130,Fronteriza
4131,Fronteriza
4132,Fronteriza
4133,Fronteriza
4134,Fronteriza
4135,Fronteriza
4136,Fronteriza
4137,Fronteriza
4138,Fronteriza
4139,Fronteriza
4140,Fronteriza
4141,Fronteriza
4142,Fronteriza
4143,Fronteriza
4144,Fronteriza
4145,Fronteriza
4146,Fronteriza
4147,Fronteriza
4148,Fronteriza
4149,Fronteriza
4150,Fronteriza
4151,Fronteriza
4152,Fronteriza
4153,Fronteriza
4154,Fronteriza
4155,Fronteriza
4156,Fronteriza
4157,Fronteriza
4158,Fronteriza
4159,Fronteriza
4160,Fronteriza
4161,Fronteriza
4162,Fronteriza
4163,Fronteriza
4164,Fronteriza
4165,Fronteriza
4166,Fronteriza
4167,Fronteriza
4168,Fronteriza
4169,Fronteriza
4170,Fronteriza
4171,Fronteriza
4172,Fronteriza
4173,Fronteriza
4174,Fronteriza
4175,Fronteriza
4176,Fronteriza
4177,Fronteriza
4178,Fronteriza
4179,Fronteriza
4180,Fronteriza
4181,Fronteriza
4182,Fronteriza
4183,Fronteriza
4184,Fronteriza
4185,Fronteriza
4186,Fronteriza
4187,Fronteriza
4188,Fronteriza
4189,Fronteriza
4190,Fronteriza
4191,Fronteriza
4192,Fronteriza
4193,Fronteriza
4194,Fronteriza
4195,Fronteriza
4196,Fronteriza
4197,Fronteriza
4198,Fronteriza
4199,Fronteriza
4200,Fronteriza
4201,Fronteriza
4202,Fronteriza
4203,Fronteriza
4204,Fronteriza
4205,Fronteriza
4206,Fronteriza
4207,Fronteriza
4208,Fronteriza
4209,Fronteriza
4210,Fronteriza
4211,Fronteriza
4212,Fronteriza
4213,Fronteriza
4214,Fronteriza
4215,Fronteriza
4216,Fronteriza
4217,Fronteriza
4218,Fronteriza
4219,Fronteriza
4220,Fronteriza
4221,Fronteriza
4222,Fronteriza
4223,Fronteriza
4224,Fronteriza
4225,Fronteriza
4226,Fronteriza
4227,Fronteriza
4228,Fronteriza
4229,Fronteriza
4230,Fronteriza
4231,Fronteriza
4232,Fronteriza
4233,Fronteriza
4234,Fronteriza
4235,Fronteriza
4236,Fronteriza
4237,Fronteriza
4238,Fronteriza
4239,Fronteriza
4240,Fronteriza
4241,Fronteriza
4242,Fronteriza
4243,Fronteriza
4244,Fronteriza
4245,Fronteriza
4246,Fronteriza
4247,Fronteriza
4248,Fronteriza
4249,Fronteriza
4250,Fronteriza
4251,Fronteriza
4252,Fronteriza
4253,Fronteriza
4254,Fronteriza
4255,Fronteriza
4256,Fronteriza
4257,Fronteriza
4258,Fronteriza
4259,Fronteriza
4260,Fronteriza
4261,Fronteriza
4262,Fronteriza
4263,Fronteriza
4264,Fronteriza
4265,Fronteriza
4266,Fronteriza
4267,Fronteriza
4268,Fronteriza
4269,Fronteriza
4270,Fronteriza
4271,Fronteriza
4272,Fronteriza
4273,Fronteriza
4274,Fronteriza
4275,Fronteriza
4276,Fronteriza
4277,Fronteriza
4278,Fronteriza
4279,Fronteriza
4280,Fronteriza
4281,Fronteriza
4282,Fronteriza
4283,Fronteriza
4284,Fronteriza
4285,Fronteriza
4286,Fronteriza
4287,Fronteriza
4288,Fronteriza
4289,Fronteriza
4290,Fronteriza
4291,Fronteriza
4292,Fronteriza
4293,Fronteriza
4294,Fronteriza
4295,Fronteriza
4296,Fronteriza
4297,Fronteriza
4298,Fronteriza
4299,Fronteriza
4300,Fronteriza
4301,Fronteriza
4302,Fronteriza
4303,Fronteriza
4304,Fronteriza
4305,Fronteriza
4306,Fronteriza
4307,Fronteriza
4308,Fronteriza
4309,Fronteriza
4310,Fronteriza
4311,Fronteriza
4312,Fronteriza
4313,Fronteriza
4314,Fronteriza
4315,Fronteriza
4316,Fronteriza
4317,Fronteriza
4318,Fronteriza
4319,Fronteriza
4320,Fronteriza
4321,Fronteriza
4322,Fronteriza
4323,Fronteriza
4324,Fronteriza
4325,Fronteriza
4326,Fronteriza
4327,Fronteriza
4328,Fronteriza
4329,Fronteriza
4330,Fronteriza
4331,Fronteriza
4332,Fronteriza
4333,Fronteriza
4334,Fronteriza
4335,Fronteriza
4336,Fronteriza
4337,Fronteriza
4338,Fronteriza
4339,Fronteriza
4340,Fronteriza
4341,Fronteriza
4342,Fronteriza
4343,Fronteriza
4344,Fronteriza
4345,Fronteriza
4346,Fronteriza
4347,Fronteriza
4348,Fronteriza
4349,Fronteriza
4350,Fronteriza
4351,Fronteriza
4352,Fronteriza
4353,Fronteriza
4354,Fronteriza
4355,Fronteriza
4356,Fronteriza
4357,Fronteriza
4358,Fronteriza
4359,Fronteriza
4360,Fronteriza
4361,Fronteriza
4362,Fronteriza
4363,Fronteriza
4364,Fronteriza
4365,Fronteriza
4366,Fronteriza
4367,Fronteriza
4368,Fronteriza
4369,Fronteriza
4370,Fronteriza
4371,Fronteriza
4372,Fronteriza
4373,Fronteriza
4374,Fronteriza
4375,Fronteriza
4376,Fronteriza
4377,Fronteriza
4378,Fronteriza
4379,Fronteriza
4380,Fronteriza
4381,Fronteriza
4382,Fronteriza
4383,Fronteriza
